Age,Sex,Race,Education,MaritalStatus,Country,WorkClass,Occupation,SalaryClass
2,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Craft-repair,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Craft-repair,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Machine-op-inspct,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Tech-support,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Craft-repair,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse not present,A*a,Employed,Craft-repair,>50K
3,Any,Person,Graduate,spouse not present,A*a,Employed,Craft-repair,<=50K
3,Any,Person,Graduate,spouse not present,A*a,Employed,Tech-support,<=50K
3,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,<=50K
3,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,<=50K
3,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,<=50K
3,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,<=50K
3,Any,Person,Graduate,spouse not present,A*a,Employed,Craft-repair,<=50K
3,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,<=50K
3,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,<=50K
3,Any,Person,Graduate,spouse not present,A*a,Employed,Tech-support,<=50K
3,Any,Person,Graduate,spouse not present,A*a,Employed,Tech-support,<=50K
3,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,<=50K
3,Any,Person,Graduate,spouse not present,A*a,Employed,Machine-op-inspct,<=50K
3,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,<=50K
3,Any,Person,Graduate,spouse not present,A*a,Employed,Machine-op-inspct,<=50K
3,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,<=50K
3,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,<=50K
3,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,<=50K
3,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,<=50K
3,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,<=50K
3,Any,Person,Graduate,spouse not present,A*a,Employed,Craft-repair,<=50K
3,Any,Person,Graduate,spouse not present,A*a,Employed,Machine-op-inspct,<=50K
1,Any,Person,Graduate,spouse not present,Europe,Employed,Prof-specialty,<=50K
1,Any,Person,Graduate,spouse not present,Europe,Employed,Tech-support,<=50K
1,Any,Person,Graduate,spouse not present,Europe,Employed,Craft-repair,<=50K
1,Any,Person,Graduate,spouse not present,Europe,Employed,Prof-specialty,<=50K
1,Any,Person,Graduate,spouse not present,Europe,Employed,Prof-specialty,<=50K
1,Any,Person,Graduate,spouse not present,Europe,Employed,Prof-specialty,<=50K
1,Any,Person,Graduate,spouse not present,Europe,Employed,Prof-specialty,<=50K
2,Any,Person,Graduate,spouse not present,Europe,Employed,Prof-specialty,<=50K
2,Any,Person,Graduate,spouse not present,Europe,Employed,Prof-specialty,<=50K
2,Any,Person,Graduate,spouse not present,Europe,Employed,Tech-support,<=50K
2,Any,Person,Graduate,spouse not present,Europe,Employed,Craft-repair,<=50K
2,Any,Person,Graduate,spouse not present,Europe,Employed,Prof-specialty,<=50K
2,Any,Person,Graduate,spouse not present,Europe,Employed,Prof-specialty,<=50K
2,Any,Person,Graduate,spouse not present,Europe,Employed,Craft-repair,<=50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Prof-specialty,>50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Prof-specialty,>50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Prof-specialty,>50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Machine-op-inspct,>50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Tech-support,>50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Prof-specialty,>50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Prof-specialty,>50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Prof-specialty,>50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Craft-repair,>50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Craft-repair,>50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Prof-specialty,>50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Prof-specialty,>50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Prof-specialty,>50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Tech-support,>50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Tech-support,>50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Craft-repair,>50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Prof-specialty,>50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Tech-support,>50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Prof-specialty,>50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Tech-support,>50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Tech-support,>50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Prof-specialty,>50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Tech-support,>50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Prof-specialty,>50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Tech-support,>50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Prof-specialty,>50K
1,Any,Person,Graduate,spouse present,A*a,Employed,Craft-repair,>50K
3,Any,Person,School,spouse present,A*a,Employed,Machine-op-inspct,<=50K
3,Any,Person,School,spouse present,A*a,Employed,Machine-op-inspct,<=50K
3,Any,Person,School,spouse present,A*a,Employed,Machine-op-inspct,<=50K
3,Any,Person,School,spouse present,A*a,Employed,Machine-op-inspct,<=50K
3,Any,Person,School,spouse present,A*a,Employed,Machine-op-inspct,<=50K
3,Any,Person,School,spouse present,A*a,Employed,Machine-op-inspct,<=50K
3,Any,Person,School,spouse present,A*a,Employed,Craft-repair,<=50K
3,Any,Person,School,spouse present,A*a,Employed,Prof-specialty,<=50K
3,Any,Person,School,spouse present,A*a,Employed,Craft-repair,<=50K
3,Any,Person,Graduate,spouse present,A*a,Employed,Prof-specialty,<=50K
3,Any,Person,Graduate,spouse present,A*a,Employed,Craft-repair,<=50K
3,Any,Person,Graduate,spouse present,A*a,Employed,Craft-repair,<=50K
3,Any,Person,Graduate,spouse present,A*a,Employed,Machine-op-inspct,<=50K
3,Any,Person,Graduate,spouse present,A*a,Employed,Craft-repair,<=50K
3,Any,Person,Graduate,spouse present,A*a,Employed,Craft-repair,<=50K
3,Any,Person,Graduate,spouse present,A*a,Employed,Craft-repair,<=50K
3,Any,Person,Graduate,spouse present,A*a,Employed,Prof-specialty,<=50K
3,Any,Person,Graduate,spouse present,A*a,Employed,Craft-repair,<=50K
3,Any,Person,Graduate,spouse present,A*a,Employed,Prof-specialty,<=50K
3,Any,Person,Graduate,spouse present,A*a,Employed,Prof-specialty,<=50K
3,Any,Person,Graduate,spouse present,A*a,Employed,Craft-repair,<=50K
3,Any,Person,Graduate,spouse present,A*a,Employed,Prof-specialty,<=50K
3,Any,Person,Graduate,spouse present,A*a,Employed,Prof-specialty,<=50K
3,Any,Person,Graduate,spouse present,A*a,Employed,Craft-repair,<=50K
3,Any,Person,Graduate,spouse present,A*a,Employed,Prof-specialty,<=50K
3,Any,Person,Graduate,spouse present,A*a,Employed,Prof-specialty,<=50K
3,Any,Person,Graduate,spouse present,A*a,Employed,Craft-repair,<=50K
3,Any,Person,Graduate,spouse present,A*a,Employed,Machine-op-inspct,<=50K
3,Any,Person,Graduate,spouse present,A*a,Employed,Machine-op-inspct,<=50K
3,Any,Person,Graduate,spouse present,A*a,Employed,Machine-op-inspct,<=50K
3,Any,Person,Graduate,spouse present,A*a,Employed,Prof-specialty,<=50K
3,Any,Person,Graduate,spouse present,A*a,Employed,Craft-repair,<=50K
1,Any,Person,School,spouse present,A*a,Employed,Craft-repair,<=50K
1,Any,Person,School,spouse present,A*a,Employed,Machine-op-inspct,<=50K
1,Any,Person,School,spouse present,A*a,Employed,Craft-repair,<=50K
1,Any,Person,School,spouse present,A*a,Employed,Craft-repair,<=50K
1,Any,Person,School,spouse present,A*a,Employed,Machine-op-inspct,<=50K
1,Any,Person,School,spouse present,A*a,Employed,Machine-op-inspct,<=50K
1,Any,Person,School,spouse present,A*a,Employed,Machine-op-inspct,<=50K
1,Any,Person,School,spouse present,A*a,Employed,Craft-repair,<=50K
1,Any,Person,School,spouse present,A*a,Employed,Tech-support,<=50K
1,Any,Person,School,spouse present,A*a,Employed,Craft-repair,<=50K
1,Any,Person,School,spouse present,A*a,Employed,Craft-repair,<=50K
1,Any,Person,School,spouse present,A*a,Employed,Craft-repair,<=50K
1,Any,Person,School,spouse present,A*a,Employed,Craft-repair,<=50K
1,Any,Person,School,spouse present,A*a,Employed,Craft-repair,<=50K
1,Any,Person,School,spouse present,A*a,Employed,Machine-op-inspct,<=50K
1,Any,Person,School,spouse present,A*a,Employed,Machine-op-inspct,<=50K
1,Any,Person,School,spouse present,A*a,Employed,Craft-repair,<=50K
1,Any,Person,School,spouse present,A*a,Employed,Machine-op-inspct,<=50K
1,Any,Person,School,spouse present,A*a,Employed,Craft-repair,<=50K
1,Any,Person,School,spouse present,A*a,Employed,Craft-repair,<=50K
1,Any,Person,School,spouse present,A*a,Employed,Craft-repair,<=50K
1,Any,Person,School,spouse present,A*a,Employed,Craft-repair,<=50K
1,Any,Person,School,spouse present,A*a,Employed,Machine-op-inspct,<=50K
1,Any,Person,School,spouse present,A*a,Employed,Craft-repair,<=50K
2,Any,Person,Graduate,spouse present,Europe,Employed,Craft-repair,<=50K
2,Any,Person,Graduate,spouse present,Europe,Employed,Craft-repair,<=50K
2,Any,Person,Graduate,spouse present,Europe,Employed,Craft-repair,<=50K
2,Any,Person,Graduate,spouse present,Europe,Employed,Craft-repair,<=50K
2,Any,Person,Graduate,spouse present,Europe,Employed,Prof-specialty,<=50K
2,Any,Person,Graduate,spouse present,Europe,Employed,Machine-op-inspct,<=50K
2,Any,Person,Graduate,spouse present,Europe,Employed,Tech-support,<=50K
2,Any,Person,Graduate,spouse present,Europe,Employed,Craft-repair,<=50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Tech-support,>50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Craft-repair,>50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
1,Any,Person,Graduate,spouse not present,A*a,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse present,Europe,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse present,Europe,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse present,Europe,Employed,Machine-op-inspct,>50K
2,Any,Person,Graduate,spouse present,Europe,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse present,Europe,Employed,Machine-op-inspct,>50K
2,Any,Person,Graduate,spouse present,Europe,Employed,Craft-repair,>50K
2,Any,Person,Graduate,spouse present,Europe,Employed,Prof-specialty,>50K
2,Any,Person,Graduate,spouse present,Europe,Employed,Craft-repair,>50K
2,Any,Person,School,spouse present,A*a,Employed,Craft-repair,>50K
2,Any,Person,School,spouse present,A*a,Employed,Tech-support,>50K
2,Any,Person,School,spouse present,A*a,Employed,Craft-repair,>50K
2,Any,Person,School,spouse present,A*a,Employed,Machine-op-inspct,>50K
2,Any,Person,School,spouse present,A*a,Employed,Machine-op-inspct,>50K
2,Any,Person,School,spouse present,A*a,Employed,Machine-op-inspct,>50K
2,Any,Person,School,spouse present,A*a,Employed,Machine-op-inspct,>50K
2,Any,Person,School,spouse present,A*a,Employed,Machine-op-inspct,>50K
2,Any,Person,School,spouse present,A*a,Employed,Machine-op-inspct,>50K
2,Any,Person,School,spouse present,A*a,Employed,Machine-op-inspct,>50K
2,Any,Person,School,spouse present,A*a,Employed,Craft-repair,>50K
2,Any,Person,School,spouse present,A*a,Employed,Craft-repair,>50K
2,Any,Person,School,spouse present,A*a,Employed,Machine-op-inspct,>50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Exec-managerial,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Exec-managerial,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Handlers-cleaners,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Exec-managerial,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Handlers-cleaners,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Handlers-cleaners,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Exec-managerial,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Handlers-cleaners,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Exec-managerial,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Exec-managerial,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Exec-managerial,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Exec-managerial,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Exec-managerial,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Exec-managerial,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Exec-managerial,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Exec-managerial,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Exec-managerial,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Exec-managerial,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Exec-managerial,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Handlers-cleaners,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Exec-managerial,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Exec-managerial,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Exec-managerial,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Handlers-cleaners,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Exec-managerial,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Exec-managerial,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Exec-managerial,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Exec-managerial,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Handlers-cleaners,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Exec-managerial,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Handlers-cleaners,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Exec-managerial,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Exec-managerial,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Exec-managerial,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Exec-managerial,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Handlers-cleaners,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Exec-managerial,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Exec-managerial,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Exec-managerial,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
2,Any,Person,Graduate,spouse present,A*a,Employed,Sales,<=50K
